epoch,batch,param,grad_mean,grad_std,grad_max
27,,clim_branch.conv_layers.8.weight,4.274920866009779e-05,6.0311605921015143e-05,0.000531197409145534
27,,clim_branch.conv_layers.8.bias,1.532640681034536e-11,2.0059696959062734e-11,7.09405867382884e-11
27,,clim_branch.conv_layers.9.weight,0.0003213853924535215,0.00040449018706567585,0.0019434159621596336
27,,clim_branch.conv_layers.9.bias,0.0003630126884672791,0.00043045406346209347,0.0013990739826112986
27,,shared_head.0.weight,0.00013802350440528244,0.00026708500809036195,0.002614423166960478
27,,shared_head.0.bias,0.0004752366803586483,0.000822005735244602,0.003596409223973751
27,,shared_head.3.weight,0.0025134137831628323,0.004244036506861448,0.017412196844816208
27,,shared_head.3.bias,0.018623394891619682,,0.018623394891619682
27,,species_heads.0.0.weight,0.00011362829536665231,0.00016328944184351712,0.001189371687360108
27,,species_heads.0.0.bias,5.056222107668873e-11,7.051859096662838e-11,2.3283064365386963e-10
27,,species_heads.0.1.weight,0.00033615270513109863,0.00043754992657341063,0.0011970093473792076
27,,species_heads.0.1.bias,0.0003324512508697808,0.0004134026530664414,0.0009274076437577605
27,,species_heads.0.4.weight,0.00026248840731568635,0.00042317184852436185,0.003740551881492138
27,,species_heads.0.4.bias,6.519940143334679e-11,9.841443632252478e-11,2.3283064365386963e-10
27,,species_heads.0.5.weight,0.001295285765081644,0.0020297993905842304,0.005375199019908905
27,,species_heads.0.5.bias,0.0019537783227860928,0.0025063673965632915,0.006763640325516462
27,,species_heads.0.8.weight,0.005571085959672928,0.005037011578679085,0.019051583483815193
27,,species_heads.0.8.bias,0.018623394891619682,,0.018623394891619682
28,,clim_branch.conv_layers.0.weight,0.00010005601507145911,0.00025886858929879963,0.005644115153700113
28,,clim_branch.conv_layers.0.bias,1.4244960766518489e-10,2.591135639384845e-10,1.1641532182693481e-09
28,,clim_branch.conv_layers.1.weight,0.0004225681768730283,0.0006506454083137214,0.001857792492955923
28,,clim_branch.conv_layers.1.bias,0.0003115491126663983,0.00039188878145068884,0.0009086413774639368
28,,clim_branch.conv_layers.4.weight,7.679137343075126e-05,0.00011115332745248452,0.0006776166846975684
28,,clim_branch.conv_layers.4.bias,1.4637180356658064e-11,1.9961499467258115e-11,6.548361852765083e-11
28,,clim_branch.conv_layers.5.weight,0.0002598885912448168,0.0003375044616404921,0.0007690168567933142
28,,clim_branch.conv_layers.5.bias,0.00017037322686519474,0.00023358869657386094,0.0007542244857177138
28,,clim_branch.conv_layers.8.weight,2.6931147658615373e-05,3.7755908124381676e-05,0.00033433837234042585
28,,clim_branch.conv_layers.8.bias,7.0947692165646e-12,9.43380876888833e-12,2.9103830456733704e-11
28,,clim_branch.conv_layers.9.weight,0.00015628908295184374,0.0002140141441486776,0.0006923356559127569
28,,clim_branch.conv_layers.9.bias,0.00013426807709038258,0.0001707073242869228,0.00046666638809256256
28,,shared_head.0.weight,4.295886174077168e-05,9.255539771402255e-05,0.001146058551967144
28,,shared_head.0.bias,8.454181079287082e-05,0.00016201821563299745,0.000641007674857974
28,,shared_head.3.weight,0.0006052363896742463,0.0012003456940874457,0.006145984400063753
28,,shared_head.3.bias,0.00047931051813066006,,0.00047931051813066006
28,,species_heads.0.0.weight,7.412090781144798e-05,0.00010802908946061507,0.0010668063769116998
28,,species_heads.0.0.bias,2.5472957076999592e-11,3.264203143893418e-11,8.731149137020111e-11
28,,species_heads.0.1.weight,0.00025092592113651335,0.0003430632932577282,0.0009699915535748005
28,,species_heads.0.1.bias,0.00020230608060956,0.0002656248689163476,0.0007024847436696291
28,,species_heads.0.4.weight,0.00019400124438107014,0.0002950591442640871,0.0017449966398999095
28,,species_heads.0.4.bias,3.4706459928202094e-11,5.630223370856058e-11,2.3283064365386963e-10
28,,species_heads.0.5.weight,0.0005054159555584192,0.0007126820855773985,0.0019661649130284786
28,,species_heads.0.5.bias,0.00042259227484464645,0.0005527925677597523,0.0013078100746497512
28,,species_heads.0.8.weight,0.0022478275932371616,0.002745093312114477,0.005249061156064272
28,,species_heads.0.8.bias,0.00047931051813066006,,0.00047931051813066006
29,,clim_branch.conv_layers.0.weight,0.00024912957451306283,0.0006435713730752468,0.011661862023174763
29,,clim_branch.conv_layers.0.bias,4.3871750676771626e-10,5.592022400691121e-10,1.2223608791828156e-09
29,,clim_branch.conv_layers.1.weight,0.001087032025679946,0.0013470558915287256,0.003535632276907563
29,,clim_branch.conv_layers.1.bias,0.0011348900152370334,0.0015477723209187388,0.00407011341303587
29,,clim_branch.conv_layers.4.weight,0.00018691751756705344,0.000275379978120327,0.0023997118696570396
29,,clim_branch.conv_layers.4.bias,5.3091753215994686e-11,7.704886728632232e-11,2.6193447411060333e-10
29,,clim_branch.conv_layers.5.weight,0.0006217845948413014,0.0008709282265044749,0.0031719310209155083
29,,clim_branch.conv_layers.5.bias,0.0003803227446042001,0.0004963005776517093,0.001244123326614499
29,,clim_branch.conv_layers.8.weight,5.911949119763449e-05,8.599678403697908e-05,0.0007873112917877734
29,,clim_branch.conv_layers.8.bias,1.6182610806936282e-11,2.1529653060348153e-11,7.275957614183426e-11
29,,clim_branch.conv_layers.9.weight,0.0003686252748593688,0.0004981582751497626,0.002144584897905588
29,,clim_branch.conv_layers.9.bias,0.0003642193623818457,0.0004977820790372789,0.0018939936999231577
29,,shared_head.0.weight,0.0001095355546567589,0.000244621915044263,0.0036942327860742807
29,,shared_head.0.bias,0.0003833489026874304,0.0007641178090125322,0.004373964853584766
29,,shared_head.3.weight,0.0024441112764179707,0.004691334906965494,0.02223125286400318
29,,shared_head.3.bias,0.016701003536581993,,0.016701003536581993
29,,species_heads.0.0.weight,0.00017449968436267227,0.00028095021843910217,0.004459243733435869
29,,species_heads.0.0.bias,5.5351279115711804e-11,8.699238551734823e-11,3.4924596548080444e-10
29,,species_heads.0.1.weight,0.0004798884619958699,0.0006440236466005445,0.002116477582603693
29,,species_heads.0.1.bias,0.00042534078238531947,0.0005528022302314639,0.0015756944194436073
29,,species_heads.0.4.weight,0.00031483685597777367,0.0004989503067918122,0.0036347690038383007
29,,species_heads.0.4.bias,7.770317722588516e-11,1.421198575490834e-10,4.656612873077393e-10
29,,species_heads.0.5.weight,0.001100167166441679,0.0016448714304715395,0.004602530505508184
29,,species_heads.0.5.bias,0.0021299170330166817,0.002711217850446701,0.006796940229833126
29,,species_heads.0.8.weight,0.005288310348987579,0.004493189975619316,0.016767559573054314
29,,species_heads.0.8.bias,0.016701003536581993,,0.016701003536581993
30,,clim_branch.conv_layers.0.weight,5.9342204622225836e-05,0.00014561078569386154,0.0026301699690520763
30,,clim_branch.conv_layers.0.bias,9.71454028331209e-11,1.353086809263715e-10,4.43833414465189e-10
30,,clim_branch.conv_layers.1.weight,0.00034677304211072624,0.0004671779170166701,0.0013514615129679441
30,,clim_branch.conv_layers.1.bias,0.0002613369724713266,0.00038157979724928737,0.0009345957660116255
30,,clim_branch.conv_layers.4.weight,4.994869959773496e-05,7.181797263910994e-05,0.0005143169546499848
30,,clim_branch.conv_layers.4.bias,1.177369313154486e-11,1.544746969228683e-11,4.547473508864641e-11
30,,clim_branch.conv_layers.5.weight,0.00018733505567070097,0.00026172760408371687,0.0007113306783139706
30,,clim_branch.conv_layers.5.bias,0.00010997646313626319,0.00015179654292296618,0.00044394488213583827
30,,clim_branch.conv_layers.8.weight,1.771679671946913e-05,2.436612885503564e-05,0.00015679695934522897
30,,clim_branch.conv_layers.8.bias,5.305089700868848e-12,6.816343930265978e-12,2.000888343900442e-11
30,,clim_branch.conv_layers.9.weight,0.00013280721032060683,0.00016058205801527947,0.0004123316321056336
30,,clim_branch.conv_layers.9.bias,0.00012867519399151206,0.0001603683631401509,0.00042920143459923565
30,,shared_head.0.weight,4.633150820154697e-05,9.798484825296327e-05,0.0010876944288611412
30,,shared_head.0.bias,0.00012057975982315838,0.0002405255363555625,0.001246832893230021
30,,shared_head.3.weight,0.0006696720374748111,0.0011410872684791684,0.005307328887283802
30,,shared_head.3.bias,0.0037932496052235365,,0.0037932496052235365
30,,species_heads.0.0.weight,4.545404954114929e-05,7.030768756521866e-05,0.000625904998742044
30,,species_heads.0.0.bias,1.4154011296341196e-11,2.1064351651833846e-11,8.731149137020111e-11
30,,species_heads.0.1.weight,0.00016746451728977263,0.00023740401957184076,0.0007789179217070341
30,,species_heads.0.1.bias,0.0001264671445824206,0.00016702243010513484,0.000504520779941231
30,,species_heads.0.4.weight,0.00011913009802810848,0.00017532338097225875,0.0011375993490219116
30,,species_heads.0.4.bias,2.652988939644274e-11,3.9307140875521895e-11,1.1641532182693481e-10
30,,species_heads.0.5.weight,0.0004306337796151638,0.0007289402419701219,0.0026530118193477392
30,,species_heads.0.5.bias,0.0005696531152352691,0.0007953117601573467,0.0017930190078914165
30,,species_heads.0.8.weight,0.001934016589075327,0.0022368812933564186,0.005767232272773981
30,,species_heads.0.8.bias,0.0037932496052235365,,0.0037932496052235365
31,,clim_branch.conv_layers.0.weight,0.00019688598695211112,0.0006246152333915234,0.014545278623700142
31,,clim_branch.conv_layers.0.bias,2.205524651799351e-10,2.8172844612761594e-10,7.275957614183426e-10
31,,clim_branch.conv_layers.1.weight,0.0008446201682090759,0.0013138074427843094,0.004520966671407223
31,,clim_branch.conv_layers.1.bias,0.0008216233109124005,0.001159175531938672,0.003735078265890479
31,,clim_branch.conv_layers.4.weight,0.0001586863218108192,0.00023447901185136288,0.0017031040042638779
31,,clim_branch.conv_layers.4.bias,2.772537754935911e-11,3.713133273075542e-11,1.1641532182693481e-10
31,,clim_branch.conv_layers.5.weight,0.00043425557669252157,0.0005697850720025599,0.001670012017711997
31,,clim_branch.conv_layers.5.bias,0.00034945656079798937,0.00044932999298907816,0.0013395739952102304
31,,clim_branch.conv_layers.8.weight,4.968321445630863e-05,7.111309969332069e-05,0.0007636524387635291
31,,clim_branch.conv_layers.8.bias,9.71578373309967e-12,1.3572742756096101e-11,5.820766091346741e-11
31,,clim_branch.conv_layers.9.weight,0.0003214656317140907,0.0004145249258726835,0.001357651432044804
31,,clim_branch.conv_layers.9.bias,0.000277740356978029,0.0003657697234302759,0.001431382610462606
31,,shared_head.0.weight,8.794423047220334e-05,0.0001952971360879019,0.0021227009128779173
31,,shared_head.0.bias,0.00018546427600085735,0.000359223922714591,0.0012339474633336067
31,,shared_head.3.weight,0.0014346751850098372,0.0025479590985924006,0.010839474387466908
31,,shared_head.3.bias,0.0002476680092513561,,0.0002476680092513561
31,,species_heads.0.0.weight,0.00013965737889520824,0.0002092837676173076,0.0014003198593854904
31,,species_heads.0.0.bias,4.177991286269389e-11,5.514590173394396e-11,1.4551915228366852e-10
31,,species_heads.0.1.weight,0.00047917087795212865,0.0006256442866288126,0.001756908604875207
31,,species_heads.0.1.bias,0.00045757798943668604,0.0005966309108771384,0.0014182167360559106
31,,species_heads.0.4.weight,0.0003749511670321226,0.0005620634183287621,0.0030059160199016333
31,,species_heads.0.4.bias,4.931233199556573e-11,8.50803941188083e-11,2.9103830456733704e-10
31,,species_heads.0.5.weight,0.0010363677283748984,0.001862931065261364,0.007693697698414326
31,,species_heads.0.5.bias,0.0009841962018981576,0.0014784937957301736,0.004202457144856453
31,,species_heads.0.8.weight,0.004095074720680714,0.005170556250959635,0.011111175641417503
31,,species_heads.0.8.bias,0.0002476680092513561,,0.0002476680092513561
32,,clim_branch.conv_layers.0.weight,9.968324593501166e-05,0.00021724960242863744,0.002756379544734955
32,,clim_branch.conv_layers.0.bias,2.0770585251739249e-10,3.257704939141348e-10,9.604264050722122e-10
32,,clim_branch.conv_layers.1.weight,0.00044141901889815927,0.0007228252361528575,0.0028692318592220545
32,,clim_branch.conv_layers.1.bias,0.00038281589513644576,0.0005225398926995695,0.0014016577042639256
32,,clim_branch.conv_layers.4.weight,8.149395580403507e-05,0.00011667977378237993,0.0009466417832300067
32,,clim_branch.conv_layers.4.bias,1.9262813566456316e-11,2.6138704048439543e-11,9.458744898438454e-11
32,,clim_branch.conv_layers.5.weight,0.0003058665315620601,0.000421112694311887,0.0012751478934660554
32,,clim_branch.conv_layers.5.bias,0.0001932803133968264,0.0002668005763553083,0.0007498380728065968
32,,clim_branch.conv_layers.8.weight,2.588181996543426e-05,3.5589338949648663e-05,0.0002997724513988942
32,,clim_branch.conv_layers.8.bias,7.318590178329032e-12,1.0543972812915303e-11,5.002220859751105e-11
32,,clim_branch.conv_layers.9.weight,0.00015869161870796233,0.0002171510859625414,0.0007594990893267095
32,,clim_branch.conv_layers.9.bias,0.00014946787268854678,0.00019147132115904242,0.0006866810144856572
32,,shared_head.0.weight,4.206823359709233e-05,9.088451770367101e-05,0.0008679887396283448
32,,shared_head.0.bias,0.00011343838559696451,0.00021281058434396982,0.0007757017738185823
32,,shared_head.3.weight,0.0006143272621557117,0.0009816912934184074,0.0036464545410126448
32,,shared_head.3.bias,0.0026931320317089558,,0.0026931320317089558
32,,species_heads.0.0.weight,7.096932677086443e-05,0.00010726381151471287,0.0008202202734537423
32,,species_heads.0.0.bias,2.2158275214678724e-11,2.8217641764860524e-11,5.820766091346741e-11
32,,species_heads.0.1.weight,0.0002695978619158268,0.0003896216512657702,0.0012888371711596847
32,,species_heads.0.1.bias,0.00020768091781064868,0.00029028821154497564,0.0012216344475746155
32,,species_heads.0.4.weight,0.00018919279682449996,0.00030324558611027896,0.0016699442639946938
32,,species_heads.0.4.bias,3.445599361384666e-11,5.3461405441490584e-11,1.4551915228366852e-10
32,,species_heads.0.5.weight,0.00048074123333208263,0.0006970041431486607,0.001641404232941568
32,,species_heads.0.5.bias,0.00039747802657075226,0.0006532875704579055,0.0018463737796992064
32,,species_heads.0.8.weight,0.002147517167031765,0.0022995038889348507,0.00742969149723649
32,,species_heads.0.8.bias,0.0026931320317089558,,0.0026931320317089558
33,,clim_branch.conv_layers.0.weight,0.00011148326302645728,0.00025929874391295016,0.005659283138811588
33,,clim_branch.conv_layers.0.bias,2.1725554688600823e-10,3.826651495675293e-10,1.6298145055770874e-09
33,,clim_branch.conv_layers.1.weight,0.00069853023160249,0.0010025127558037639,0.0025065839290618896
33,,clim_branch.conv_layers.1.bias,0.0005398957873694599,0.0007602471741847694,0.002094472758471966
33,,clim_branch.conv_layers.4.weight,9.417454566573724e-05,0.0001414940197719261,0.0013935888418927789
33,,clim_branch.conv_layers.4.bias,2.2183144210430328e-11,3.248073338069091e-11,1.4915713109076023e-10
33,,clim_branch.conv_layers.5.weight,0.00030211740522645414,0.00042847066652029753,0.0017748720711097121
33,,clim_branch.conv_layers.5.bias,0.00018570754036772996,0.0002468957973178476,0.0007772221579216421
33,,clim_branch.conv_layers.8.weight,2.729682637436781e-05,3.856642433675006e-05,0.0003962703631259501
33,,clim_branch.conv_layers.8.bias,8.995026945513018e-12,1.2570141975920546e-11,4.4565240386873484e-11
33,,clim_branch.conv_layers.9.weight,0.00017456753994338214,0.00023780700576025993,0.0008185704937204719
33,,clim_branch.conv_layers.9.bias,0.00015683115634601563,0.00018932241073343903,0.0005094165098853409
33,,shared_head.0.weight,4.442568388185464e-05,9.337750816484913e-05,0.000838416744954884
33,,shared_head.0.bias,0.00013154461339581758,0.00025667197769507766,0.0010855094296857715
33,,shared_head.3.weight,0.0006772745400667191,0.0009379020193591714,0.0028204116970300674
33,,shared_head.3.bias,0.00502240564674139,,0.00502240564674139
33,,species_heads.0.0.weight,7.990856829565018e-05,0.00011513854406075552,0.0006700449157506227
33,,species_heads.0.0.bias,3.480948862488731e-11,4.7327582824996384e-11,1.1641532182693481e-10
33,,species_heads.0.1.weight,0.00021792438928969204,0.000304660527035594,0.0010276478715240955
33,,species_heads.0.1.bias,0.00019726183381862938,0.0002722872013691813,0.00110489665530622
33,,species_heads.0.4.weight,0.0001609395258128643,0.00023727596271783113,0.0014003021642565727
33,,species_heads.0.4.bias,3.3804070653786766e-11,4.3498930152319204e-11,1.4551915228366852e-10
33,,species_heads.0.5.weight,0.00043829609057866037,0.0007163562113419175,0.002856203820556402
33,,species_heads.0.5.bias,0.0005483163986355066,0.0008280372130684555,0.002347676083445549
33,,species_heads.0.8.weight,0.0018106536008417606,0.002051193732768297,0.005489696282893419
33,,species_heads.0.8.bias,0.00502240564674139,,0.00502240564674139
34,,clim_branch.conv_layers.0.weight,8.167021587723866e-05,0.00017260770255234092,0.003263144288212061
34,,clim_branch.conv_layers.0.bias,2.0457946448004805e-10,3.0611121970558486e-10,8.585629984736443e-10
34,,clim_branch.conv_layers.1.weight,0.0005565473111346364,0.0007214117795228958,0.001995630795136094
34,,clim_branch.conv_layers.1.bias,0.0004153191111981869,0.0005263739149086177,0.0010944760870188475
34,,clim_branch.conv_layers.4.weight,7.792851101839915e-05,0.00011213240213692188,0.0009748433367349207
34,,clim_branch.conv_layers.4.bias,1.9547030660760356e-11,2.5777874626542463e-11,8.003553375601768e-11
34,,clim_branch.conv_layers.5.weight,0.0002718245377764106,0.00037263325066305697,0.0011783362133428454
34,,clim_branch.conv_layers.5.bias,0.00015472364611923695,0.00019869256357196718,0.0005648253136314452
34,,clim_branch.conv_layers.8.weight,2.421068711555563e-05,3.324281715322286e-05,0.0002514827356208116
34,,clim_branch.conv_layers.8.bias,7.752021247142693e-12,1.1054579127089958e-11,4.18367562815547e-11
34,,clim_branch.conv_layers.9.weight,0.00016435314319096506,0.00022015601280145347,0.0006186118698678911
34,,clim_branch.conv_layers.9.bias,0.0001822158374125138,0.00023351576237473637,0.0006759659154340625
34,,shared_head.0.weight,5.22942646057345e-05,0.00011413585161790252,0.000978551572188735
34,,shared_head.0.bias,0.00020023563411086798,0.00036171230021864176,0.0014301530318334699
34,,shared_head.3.weight,0.0009350408217869699,0.00125610560644418,0.00431372644379735
34,,shared_head.3.bias,0.008680082857608795,,0.008680082857608795
34,,species_heads.0.0.weight,7.922561781015247e-05,0.00011065098806284368,0.0007371234823949635
34,,species_heads.0.0.bias,2.630429207783891e-11,3.553704205905284e-11,1.1641532182693481e-10
34,,species_heads.0.1.weight,0.0003160078777000308,0.0003991815901827067,0.0011347474064677954
34,,species_heads.0.1.bias,0.00021917511185165495,0.00028205369017086923,0.0006849914789199829
34,,species_heads.0.4.weight,0.0001883548975456506,0.0002877579827327281,0.0017870140727609396
34,,species_heads.0.4.bias,4.18580725636275e-11,6.130067287113405e-11,2.3283064365386963e-10
34,,species_heads.0.5.weight,0.0007053306326270103,0.0012147709494456649,0.005130295641720295
34,,species_heads.0.5.bias,0.001038269023410976,0.0014270556857809424,0.005321139469742775
34,,species_heads.0.8.weight,0.0029560099355876446,0.0029313580598682165,0.008361057378351688
34,,species_heads.0.8.bias,0.008680082857608795,,0.008680082857608795
35,,clim_branch.conv_layers.0.weight,0.00010725922766141593,0.00021914287935942411,0.003293969901278615
35,,clim_branch.conv_layers.0.bias,2.802380549837835e-10,4.2393408228313945e-10,1.4479155652225018e-09
35,,clim_branch.conv_layers.1.weight,0.0006316991057246923,0.0010576732456684113,0.004497510846704245
35,,clim_branch.conv_layers.1.bias,0.0005568173946812749,0.0008037546649575233,0.0029315087012946606
35,,clim_branch.conv_layers.4.weight,9.96217131614685e-05,0.00014522779383696616,0.0010225181467831135
35,,clim_branch.conv_layers.4.bias,2.1614710021822248e-11,2.7290942075652858e-11,6.912159733474255e-11
35,,clim_branch.conv_layers.5.weight,0.00030694686574861407,0.00044434494338929653,0.001596749760210514
35,,clim_branch.conv_layers.5.bias,0.0001984920381801203,0.0002495070220902562,0.0006811318453401327
35,,clim_branch.conv_layers.8.weight,2.7914515158045106e-05,3.95179376937449e-05,0.0003338258247822523
35,,clim_branch.conv_layers.8.bias,1.0373035763677763e-11,1.4414699468778824e-11,4.3655745685100555e-11
35,,clim_branch.conv_layers.9.weight,0.00013997446512803435,0.00017503986600786448,0.0007024027872830629
35,,clim_branch.conv_layers.9.bias,0.00013006014341954142,0.0001632368948776275,0.0004473072476685047
35,,shared_head.0.weight,2.8997261324548163e-05,6.448364001698792e-05,0.0007617723313160241
35,,shared_head.0.bias,8.839176734909415e-05,0.00015890698705334216,0.0006613460718654096
35,,shared_head.3.weight,0.0004931788425892591,0.0007721769507043064,0.0047061084769666195
35,,shared_head.3.bias,0.004090163856744766,,0.004090163856744766
35,,species_heads.0.0.weight,7.03886107658036e-05,0.0001053319065249525,0.0010842714691534638
35,,species_heads.0.0.bias,2.76543232757831e-11,4.106632742195693e-11,1.1641532182693481e-10
35,,species_heads.0.1.weight,0.00019706629973370582,0.0002851916942745447,0.0010058057960122824
35,,species_heads.0.1.bias,0.0002331187279196456,0.0002882381668314338,0.0007412485429085791
35,,species_heads.0.4.weight,0.00013799875159747899,0.00021446720347739756,0.0014350349083542824
35,,species_heads.0.4.bias,4.0600856010541975e-11,6.936927421374861e-11,2.764863893389702e-10
35,,species_heads.0.5.weight,0.00018126600480172783,0.0002522858267184347,0.0008230479434132576
35,,species_heads.0.5.bias,0.00047960373922251165,0.0007078920025378466,0.0019021048210561275
35,,species_heads.0.8.weight,0.0008982356521300972,0.0010496400063857436,0.0018735697958618402
35,,species_heads.0.8.bias,0.004090163856744766,,0.004090163856744766
36,,clim_branch.conv_layers.0.weight,0.00014725819346494973,0.0003365391166880727,0.005291333422064781
36,,clim_branch.conv_layers.0.bias,2.1941559680271894e-10,3.380453694745711e-10,1.2223608791828156e-09
36,,clim_branch.conv_layers.1.weight,0.000997290015220642,0.0012270567240193486,0.0028576331678777933
36,,clim_branch.conv_layers.1.bias,0.0006915298290550709,0.0009416007669642568,0.002842530608177185
36,,clim_branch.conv_layers.4.weight,0.00015778496162965894,0.0002288545947521925,0.0017342660576105118
36,,clim_branch.conv_layers.4.bias,3.484501576167531e-11,4.5543076254705994e-11,1.4551915228366852e-10
36,,clim_branch.conv_layers.5.weight,0.0005283525097183883,0.0007616215152665973,0.002931078663095832
36,,clim_branch.conv_layers.5.bias,0.00029051839374005795,0.0004429378896020353,0.0017803593073040247
36,,clim_branch.conv_layers.8.weight,4.559583976515569e-05,6.58499266137369e-05,0.000568868184927851
36,,clim_branch.conv_layers.8.bias,1.1521450460350025e-11,1.6580792294718094e-11,6.548361852765083e-11
36,,clim_branch.conv_layers.9.weight,0.0002759024209808558,0.0003584132355172187,0.00104827294126153
36,,clim_branch.conv_layers.9.bias,0.000219289941014722,0.0002802971575874835,0.000792031001765281
36,,shared_head.0.weight,5.0035552703775465e-05,0.00011172550148330629,0.0012604794465005398
36,,shared_head.0.bias,0.00011581683065742254,0.00024208237300626934,0.0010639645624905825
36,,shared_head.3.weight,0.0008249424863606691,0.0013118727365508676,0.004709513392299414
36,,shared_head.3.bias,0.00020651472732424736,,0.00020651472732424736
36,,species_heads.0.0.weight,0.00011761882342398167,0.00017462356481701136,0.0014310599071905017
36,,species_heads.0.0.bias,4.5560000216937624e-11,6.505286587188408e-11,2.0372681319713593e-10
36,,species_heads.0.1.weight,0.00043969505350105464,0.0005895421491004527,0.002388089895248413
36,,species_heads.0.1.bias,0.00031433210824616253,0.0004354523553047329,0.0015505584888160229
36,,species_heads.0.4.weight,0.00029323468334041536,0.00047504110261797905,0.003638161113485694
36,,species_heads.0.4.bias,2.7675639557855902e-11,3.6784738449702203e-11,8.731149137020111e-11
36,,species_heads.0.5.weight,0.0005906379083171487,0.000801333982963115,0.0018047591438516974
36,,species_heads.0.5.bias,0.0005755388410761952,0.000770553364418447,0.0017268421361222863
36,,species_heads.0.8.weight,0.0026996484957635403,0.0035176705569028854,0.006714154500514269
36,,species_heads.0.8.bias,0.00020651472732424736,,0.00020651472732424736
37,,clim_branch.conv_layers.0.weight,0.00021078219288028777,0.0007199576939456165,0.01579631306231022
37,,clim_branch.conv_layers.0.bias,3.4219738154206425e-10,4.621077964728215e-10,1.2514647096395493e-09
37,,clim_branch.conv_layers.1.weight,0.0010086524998769164,0.0014045865973457694,0.004717985168099403
37,,clim_branch.conv_layers.1.bias,0.0009414299856871367,0.0012786053121089935,0.0030925702303647995
37,,clim_branch.conv_layers.4.weight,0.00018032097432296723,0.0002917076926678419,0.0026461314409971237
37,,clim_branch.conv_layers.4.bias,4.703792910731863e-11,7.084380998501061e-11,2.9103830456733704e-10
37,,clim_branch.conv_layers.5.weight,0.000617582758422941,0.000894341035746038,0.002631833776831627
37,,clim_branch.conv_layers.5.bias,0.000383036705898121,0.000528557226061821,0.00197014631703496
37,,clim_branch.conv_layers.8.weight,5.343383600120433e-05,7.770637603243813e-05,0.0006833627703599632
37,,clim_branch.conv_layers.8.bias,1.4521717162097048e-11,2.1430697494384532e-11,8.913048077374697e-11
37,,clim_branch.conv_layers.9.weight,0.00036147155333310366,0.000509805278852582,0.0019967409316450357
37,,clim_branch.conv_layers.9.bias,0.0003125804360024631,0.0004035278398077935,0.0014599217101931572
37,,shared_head.0.weight,6.04376255068928e-05,0.0001279070565942675,0.001116227824240923
37,,shared_head.0.bias,0.0001909932616399601,0.00036438938695937395,0.0013801011955365539
37,,shared_head.3.weight,0.0011908996384590864,0.0018589567625895143,0.007991182617843151
37,,shared_head.3.bias,0.008518318645656109,,0.008518318645656109
37,,species_heads.0.0.weight,0.00014536443632096052,0.00022061020717956126,0.0022352931555360556
37,,species_heads.0.0.bias,6.178879630169831e-11,8.759043490513818e-11,3.4924596548080444e-10
37,,species_heads.0.1.weight,0.0003691413439810276,0.00046348507748916745,0.0010869826655834913
37,,species_heads.0.1.bias,0.000372702837921679,0.0004919529892504215,0.0012625261442735791
37,,species_heads.0.4.weight,0.00030257817707024515,0.0004824599891435355,0.003118589986115694
37,,species_heads.0.4.bias,4.2732040128612425e-11,6.320644702073608e-11,1.7462298274040222e-10
37,,species_heads.0.5.weight,0.0010887908283621073,0.0018930092919617891,0.0066364239901304245
37,,species_heads.0.5.bias,0.0014013207983225584,0.0020151762291789055,0.005439970642328262
37,,species_heads.0.8.weight,0.004756081383675337,0.0053818728774785995,0.015600444748997688
37,,species_heads.0.8.bias,0.008518318645656109,,0.008518318645656109
38,,clim_branch.conv_layers.0.weight,0.00016873367712832987,0.000362126505933702,0.005440953187644482
38,,clim_branch.conv_layers.0.bias,3.922195901395753e-10,6.105073113715775e-10,1.862645149230957e-09
38,,clim_branch.conv_layers.1.weight,0.001160260639153421,0.0015327231958508492,0.004451343789696693
38,,clim_branch.conv_layers.1.bias,0.000918832141906023,0.0012967970687896013,0.003589145140722394
38,,clim_branch.conv_layers.4.weight,0.0001578373630763963,0.0002337075857212767,0.002200308721512556
38,,clim_branch.conv_layers.4.bias,4.193623226456111e-11,6.013550768457776e-11,2.3283064365386963e-10
38,,clim_branch.conv_layers.5.weight,0.0005138821434229612,0.0006840617279522121,0.002171759959310293
38,,clim_branch.conv_layers.5.bias,0.00026321937912143767,0.0003864899626933038,0.001583280973136425
38,,clim_branch.conv_layers.8.weight,4.3130479753017426e-05,6.112624396337196e-05,0.0005843493854627013
38,,clim_branch.conv_layers.8.bias,1.3441692203741695e-11,2.0651263685222965e-11,1.3096723705530167e-10
38,,clim_branch.conv_layers.9.weight,0.0002537699765525758,0.0003234018513467163,0.0009594228467904031
38,,clim_branch.conv_layers.9.bias,0.0002116289979312569,0.00026465862174518406,0.0007111354498192668
38,,shared_head.0.weight,5.0261616706848145e-05,0.00011918478412553668,0.0013805862981826067
38,,shared_head.0.bias,0.0001605397555977106,0.0003348708851262927,0.0016812154790386558
38,,shared_head.3.weight,0.0007794940029270947,0.0011513542849570513,0.003989148419350386
38,,shared_head.3.bias,0.0052619860507547855,,0.0052619860507547855
38,,species_heads.0.0.weight,0.0001080733272829093,0.0001679195702308789,0.0012592009734362364
38,,species_heads.0.0.bias,4.559908006740443e-11,6.100839278211367e-11,1.7462298274040222e-10
38,,species_heads.0.1.weight,0.0004057387704961002,0.0006388680194504559,0.00292544299736619
38,,species_heads.0.1.bias,0.00039598290459252894,0.0005852411850355566,0.002586904913187027
